Item Name,Category,Price,Date,IsMonsoon,IsPaydayWindow,IsLocalHoliday,IsDiwaliSeason,IsHoliSeason,IsEidSeason,MRPBand,IsStockout,Quantity,DayOfWeek,Month,Day
Toothpaste,Personal Care,43.34,2024-02-28,0,1,0,0,1,0,21–50,0,37.0,2,2,28
Juice,Beverages,65.91,2024-02-29,0,1,0,0,1,0,51–80,0,46.0,3,2,29
Toothpaste,Personal Care,88.55,2024-03-01,0,1,0,0,1,0,81–120,0,10.0,4,3,1
Shampoo,Personal Care,51.86,2024-03-02,0,1,0,0,1,0,51–80,0,23.0,5,3,2
Shampoo,Personal Care,91.96,2024-03-03,0,1,0,0,1,0,81–120,0,10.0,6,3,3
Shampoo,Personal Care,24.46,2024-03-04,0,0,0,0,1,0,21–50,0,37.0,0,3,4
Soap,Personal Care,27.07,2024-03-05,0,0,0,0,1,0,21–50,0,32.0,1,3,5
Bread,Bakery,10.62,2024-03-06,0,0,0,0,1,0,≤20,0,59.0,2,3,6
Soap,Personal Care,63.59,2024-03-07,0,0,0,0,1,0,51–80,0,17.0,3,3,7
Shampoo,Personal Care,52.4,2024-03-08,0,0,0,0,1,0,51–80,0,29.0,4,3,8
Salt,Grocery,69.66,2024-03-09,0,0,0,0,1,0,51–80,0,64.0,5,3,9
Toothpaste,Personal Care,13.95,2024-03-10,0,0,0,0,1,0,≤20,0,40.0,6,3,10
Toothpaste,Personal Care,73.17,2024-03-11,0,0,0,0,1,0,51–80,0,19.0,0,3,11
Soap,Personal Care,57.86,2024-03-12,0,0,0,0,1,0,51–80,0,17.0,1,3,12
Sugar,Grocery,36.21,2024-03-13,0,0,0,0,1,0,21–50,0,72.0,2,3,13
Juice,Beverages,64.08,2024-03-14,0,0,0,0,1,0,51–80,0,42.0,3,3,14
Soap,Personal Care,89.12,2024-03-15,0,0,0,0,1,0,81–120,0,15.0,4,3,15
Biscuits,Snacks,64.83,2024-03-16,0,0,0,0,1,0,51–80,0,58.0,5,3,16
Sugar,Grocery,12.3,2024-03-17,0,0,0,0,1,0,≤20,0,79.0,6,3,17
Sugar,Grocery,14.18,2024-03-18,0,0,0,0,1,0,≤20,0,81.0,0,3,18
Juice,Beverages,90.62,2024-03-19,0,0,0,0,1,0,81–120,0,24.0,1,3,19
Soap,Personal Care,78.67,2024-03-20,0,0,0,0,1,0,51–80,0,23.0,2,3,20
Juice,Beverages,45.82,2024-03-21,0,0,0,0,0,0,21–50,0,29.0,3,3,21
Soap,Personal Care,30.67,2024-03-22,0,0,0,0,0,0,21–50,0,36.0,4,3,22
Juice,Beverages,30.3,2024-03-23,0,0,0,0,0,0,21–50,0,44.0,5,3,23
Bread,Bakery,20.83,2024-03-24,0,0,0,0,0,0,21–50,0,61.0,6,3,24
Rice,Grocery,59.47,2024-03-25,0,0,0,0,0,0,51–80,0,53.0,0,3,25
Salt,Grocery,25.18,2024-03-26,0,0,0,0,0,0,21–50,0,74.0,1,3,26
Biscuits,Snacks,92.97,2024-03-27,0,0,0,0,0,0,81–120,0,31.0,2,3,27
Soap,Personal Care,42.17,2024-03-28,0,1,0,0,0,0,21–50,0,33.0,3,3,28
Toothpaste,Personal Care,40.93,2024-03-29,0,1,0,0,0,0,21–50,0,27.0,4,3,29
Salt,Grocery,98.59,2024-03-30,0,1,0,0,0,0,81–120,0,64.0,5,3,30
Milk,Dairy,41.5,2024-03-31,0,1,0,0,0,0,21–50,0,67.0,6,3,31
Rice,Grocery,62.32,2024-04-01,0,1,0,0,0,0,51–80,0,72.0,0,4,1
Shampoo,Personal Care,47.22,2024-04-02,0,1,0,0,0,0,21–50,0,30.0,1,4,2
Salt,Grocery,94.36,2024-04-03,0,1,0,0,0,0,81–120,0,58.0,2,4,3
Bread,Bakery,40.93,2024-04-04,0,0,0,0,0,0,21–50,0,57.0,3,4,4
Sugar,Grocery,60.01,2024-04-05,0,0,0,0,0,0,51–80,0,58.0,4,4,5
Salt,Grocery,87.56,2024-04-06,0,0,0,0,0,0,81–120,0,50.0,5,4,6
Salt,Grocery,12.05,2024-04-07,0,0,0,0,0,0,≤20,0,67.0,6,4,7
Toothpaste,Personal Care,24.82,2024-04-08,0,0,0,0,0,0,21–50,0,34.0,0,4,8
Soap,Personal Care,85.3,2024-04-09,0,0,0,0,0,0,81–120,0,18.0,1,4,9
Toothpaste,Personal Care,94.24,2024-04-10,0,0,0,0,0,1,81–120,0,10.0,2,4,10
Soap,Personal Care,64.13,2024-04-11,0,0,0,0,0,1,51–80,0,21.0,3,4,11
Milk,Dairy,66.04,2024-04-12,0,0,0,0,0,1,51–80,0,59.0,4,4,12
Bread,Bakery,59.89,2024-04-13,0,0,0,0,0,1,51–80,0,58.0,5,4,13
Soap,Personal Care,29.24,2024-04-14,0,0,0,0,0,1,21–50,0,35.0,6,4,14
Biscuits,Snacks,36.97,2024-04-15,0,0,0,0,0,1,21–50,0,55.0,0,4,15
Soap,Personal Care,88.71,2024-04-16,0,0,0,0,0,1,81–120,0,15.0,1,4,16
Biscuits,Snacks,13.59,2024-04-17,0,0,0,0,0,1,≤20,0,54.0,2,4,17
Juice,Beverages,60.67,2024-04-18,0,0,0,0,0,1,51–80,0,30.0,3,4,18
Rice,Grocery,39.81,2024-04-19,0,0,0,0,0,1,21–50,0,74.0,4,4,19
Rice,Grocery,90.49,2024-04-20,0,0,0,0,0,1,81–120,0,64.0,5,4,20
Salt,Grocery,17.92,2024-04-21,0,0,0,0,0,1,≤20,0,92.0,6,4,21
Biscuits,Snacks,10.34,2024-04-22,0,0,0,0,0,1,≤20,0,64.0,0,4,22
Rice,Grocery,50.97,2024-04-23,0,0,0,0,0,1,51–80,0,72.0,1,4,23
Toothpaste,Personal Care,21.31,2024-04-24,0,0,0,0,0,1,21–50,0,31.0,2,4,24
Salt,Grocery,76.01,2024-04-25,0,0,0,0,0,1,51–80,0,58.0,3,4,25
Sugar,Grocery,39.86,2024-04-26,0,0,0,0,0,1,21–50,0,74.0,4,4,26
Toothpaste,Personal Care,85.35,2024-04-27,0,0,0,0,0,1,81–120,0,18.0,5,4,27
Toothpaste,Personal Care,27.29,2024-04-28,0,1,0,0,0,1,21–50,0,38.0,6,4,28
Bread,Bakery,57.55,2024-04-29,0,1,0,0,0,1,51–80,0,63.0,0,4,29
Juice,Beverages,70.65,2024-04-30,0,1,0,0,0,1,51–80,0,40.0,1,4,30
Sugar,Grocery,12.04,2024-05-01,0,1,1,0,0,1,≤20,0,106.0,2,5,1
Salt,Grocery,64.76,2024-05-02,0,1,0,0,0,1,51–80,0,78.0,3,5,2
Sugar,Grocery,70.74,2024-05-03,0,1,0,0,0,1,51–80,0,79.0,4,5,3
Milk,Dairy,41.01,2024-05-04,0,0,0,0,0,1,21–50,0,68.0,5,5,4
Juice,Beverages,33.16,2024-05-05,0,0,0,0,0,1,21–50,0,46.0,6,5,5
Shampoo,Personal Care,25.31,2024-05-06,0,0,0,0,0,1,21–50,0,34.0,0,5,6
Bread,Bakery,93.69,2024-05-07,0,0,0,0,0,1,81–120,0,53.0,1,5,7
Soap,Personal Care,32.06,2024-05-08,0,0,0,0,0,1,21–50,0,42.0,2,5,8
Rice,Grocery,46.43,2024-05-09,0,0,0,0,0,1,21–50,0,71.0,3,5,9
Soap,Personal Care,36.36,2024-05-10,0,0,0,0,0,1,21–50,0,36.0,4,5,10
Shampoo,Personal Care,60.48,2024-05-11,0,0,0,0,0,1,51–80,0,18.0,5,5,11
Salt,Grocery,49.81,2024-05-12,0,0,0,0,0,1,21–50,1,0.0,6,5,12
Bread,Bakery,27.37,2024-05-13,0,0,0,0,0,1,21–50,0,70.0,0,5,13
Shampoo,Personal Care,46.53,2024-05-14,0,0,0,0,0,1,21–50,0,27.0,1,5,14
Toothpaste,Personal Care,66.42,2024-05-15,0,0,0,0,0,1,51–80,0,26.0,2,5,15
Soap,Personal Care,60.83,2024-05-16,0,0,0,0,0,1,51–80,0,22.0,3,5,16
Toothpaste,Personal Care,37.53,2024-05-17,0,0,0,0,0,1,21–50,0,31.0,4,5,17
Sugar,Grocery,55.85,2024-05-18,0,0,0,0,0,1,51–80,0,72.0,5,5,18
Biscuits,Snacks,83.97,2024-05-19,0,0,0,0,0,1,81–120,0,44.0,6,5,19
Toothpaste,Personal Care,82.36,2024-05-20,0,0,0,0,0,1,81–120,0,17.0,0,5,20
Biscuits,Snacks,64.19,2024-05-21,0,0,0,0,0,1,51–80,0,41.0,1,5,21
Sugar,Grocery,68.57,2024-05-22,0,0,0,0,0,1,51–80,0,68.0,2,5,22
Rice,Grocery,89.71,2024-05-23,0,0,0,0,0,1,81–120,0,50.0,3,5,23
Salt,Grocery,88.29,2024-05-24,0,0,0,0,0,1,81–120,0,66.0,4,5,24
Milk,Dairy,96.07,2024-05-25,0,0,0,0,0,1,81–120,0,51.0,5,5,25
Juice,Beverages,44.37,2024-05-26,0,0,0,0,0,0,21–50,0,36.0,6,5,26
Soap,Personal Care,74.77,2024-05-27,0,0,0,0,0,0,51–80,0,13.0,0,5,27
Toothpaste,Personal Care,37.24,2024-05-28,0,1,0,0,0,0,21–50,0,22.0,1,5,28
Soap,Personal Care,27.98,2024-05-29,0,1,0,0,0,0,21–50,0,43.0,2,5,29
Biscuits,Snacks,37.64,2024-05-30,0,1,0,0,0,0,21–50,0,45.0,3,5,30
Soap,Personal Care,50.35,2024-05-31,0,1,0,0,0,0,51–80,0,40.0,4,5,31
Sugar,Grocery,62.51,2024-06-01,1,1,0,0,0,0,51–80,0,71.0,5,6,1
Soap,Personal Care,33.61,2024-06-02,1,1,0,0,0,0,21–50,0,45.0,6,6,2
Milk,Dairy,75.34,2024-06-03,1,1,0,0,0,0,51–80,1,0.0,0,6,3
Toothpaste,Personal Care,66.9,2024-06-04,1,0,0,0,0,0,51–80,0,36.0,1,6,4
Bread,Bakery,48.29,2024-06-05,1,0,0,0,0,0,21–50,0,52.0,2,6,5
Rice,Grocery,41.05,2024-06-06,1,0,0,0,0,0,21–50,0,74.0,3,6,6
Salt,Grocery,46.62,2024-06-07,1,0,0,0,0,0,21–50,0,79.0,4,6,7
Toothpaste,Personal Care,67.08,2024-06-08,1,0,0,0,0,0,51–80,0,15.0,5,6,8
Sugar,Grocery,23.18,2024-06-09,1,0,0,0,0,0,21–50,0,77.0,6,6,9
Milk,Dairy,49.4,2024-06-10,1,0,0,0,0,0,21–50,0,52.0,0,6,10
Milk,Dairy,32.21,2024-06-11,1,0,0,0,0,0,21–50,0,63.0,1,6,11
Juice,Beverages,79.8,2024-06-12,1,0,0,0,0,0,51–80,0,31.0,2,6,12
Bread,Bakery,34.94,2024-06-13,1,0,0,0,0,0,21–50,0,52.0,3,6,13
Biscuits,Snacks,88.19,2024-06-14,1,0,0,0,0,0,81–120,0,42.0,4,6,14
Toothpaste,Personal Care,75.11,2024-06-15,1,0,0,0,0,0,51–80,0,25.0,5,6,15
Soap,Personal Care,28.34,2024-06-16,1,0,0,0,0,0,21–50,0,34.0,6,6,16
Biscuits,Snacks,68.58,2024-06-17,1,0,0,0,0,0,51–80,0,42.0,0,6,17
Milk,Dairy,63.61,2024-06-18,1,0,0,0,0,0,51–80,0,53.0,1,6,18
Shampoo,Personal Care,68.01,2024-06-19,1,0,0,0,0,0,51–80,0,16.0,2,6,19
Salt,Grocery,91.02,2024-06-20,1,0,0,0,0,0,81–120,0,58.0,3,6,20
Salt,Grocery,80.57,2024-06-21,1,0,0,0,0,0,81–120,0,66.0,4,6,21
Milk,Dairy,23.08,2024-06-22,1,0,0,0,0,0,21–50,0,84.0,5,6,22
Sugar,Grocery,71.36,2024-06-23,1,0,0,0,0,0,51–80,0,64.0,6,6,23
Biscuits,Snacks,29.48,2024-06-24,1,0,0,0,0,0,21–50,0,63.0,0,6,24
Soap,Personal Care,80.51,2024-06-25,1,0,0,0,0,0,81–120,0,10.0,1,6,25
Milk,Dairy,80.12,2024-06-26,1,0,0,0,0,0,81–120,0,54.0,2,6,26
Sugar,Grocery,93.72,2024-06-27,1,0,0,0,0,0,81–120,0,53.0,3,6,27
Biscuits,Snacks,98.05,2024-06-28,1,1,0,0,0,0,81–120,0,31.0,4,6,28
Soap,Personal Care,38.1,2024-06-29,1,1,0,0,0,0,21–50,0,39.0,5,6,29
Bread,Bakery,13.68,2024-06-30,1,1,0,0,0,0,≤20,0,66.0,6,6,30
Bread,Bakery,23.19,2024-07-01,1,1,0,0,0,0,21–50,0,64.0,0,7,1
Toothpaste,Personal Care,41.92,2024-07-02,1,1,0,0,0,0,21–50,0,34.0,1,7,2
Toothpaste,Personal Care,34.09,2024-07-03,1,1,0,0,0,0,21–50,0,36.0,2,7,3
Juice,Beverages,26.99,2024-07-04,1,0,0,0,0,0,21–50,0,48.0,3,7,4
Soap,Personal Care,96.39,2024-07-05,1,0,0,0,0,0,81–120,0,13.0,4,7,5
Soap,Personal Care,44.63,2024-07-06,1,0,0,0,0,0,21–50,0,35.0,5,7,6
Juice,Beverages,93.92,2024-07-07,1,0,0,0,0,0,81–120,0,25.0,6,7,7
Milk,Dairy,83.57,2024-07-08,1,0,0,0,0,0,81–120,0,55.0,0,7,8
Milk,Dairy,49.86,2024-07-09,1,0,0,0,0,0,21–50,0,61.0,1,7,9
Sugar,Grocery,75.85,2024-07-10,1,0,0,0,0,0,51–80,0,67.0,2,7,10
Bread,Bakery,94.96,2024-07-11,1,0,0,0,0,0,81–120,0,37.0,3,7,11
Salt,Grocery,83.07,2024-07-12,1,0,0,0,0,0,81–120,0,65.0,4,7,12
Rice,Grocery,34.35,2024-07-13,1,0,0,0,0,0,21–50,0,79.0,5,7,13
Milk,Dairy,58.37,2024-07-14,1,0,0,0,0,0,51–80,1,0.0,6,7,14
Toothpaste,Personal Care,77.28,2024-07-15,1,0,0,0,0,0,51–80,0,13.0,0,7,15
Biscuits,Snacks,57.74,2024-07-16,1,0,0,0,0,0,51–80,0,49.0,1,7,16
Rice,Grocery,15.72,2024-07-17,1,0,0,0,0,0,≤20,0,87.0,2,7,17
Bread,Bakery,19.56,2024-07-18,1,0,0,0,0,0,≤20,0,65.0,3,7,18
Toothpaste,Personal Care,81.65,2024-07-19,1,0,0,0,0,0,81–120,0,17.0,4,7,19
Soap,Personal Care,18.7,2024-07-20,1,0,0,0,0,0,≤20,0,35.0,5,7,20
Rice,Grocery,28.7,2024-07-21,1,0,0,0,0,0,21–50,0,80.0,6,7,21
Milk,Dairy,28.86,2024-07-22,1,0,0,0,0,0,21–50,0,68.0,0,7,22
Biscuits,Snacks,12.33,2024-07-23,1,0,0,0,0,0,≤20,0,61.0,1,7,23
Rice,Grocery,42.95,2024-07-24,1,0,0,0,0,0,21–50,0,73.0,2,7,24
Biscuits,Snacks,22.89,2024-07-25,1,0,0,0,0,0,21–50,0,58.0,3,7,25
Biscuits,Snacks,38.13,2024-07-26,1,0,0,0,0,0,21–50,0,54.0,4,7,26
Toothpaste,Personal Care,87.44,2024-07-27,1,0,0,0,0,0,81–120,0,14.0,5,7,27
Bread,Bakery,37.56,2024-07-28,1,1,0,0,0,0,21–50,0,63.0,6,7,28
Toothpaste,Personal Care,55.61,2024-07-29,1,1,0,0,0,0,51–80,0,33.0,0,7,29
Sugar,Grocery,88.74,2024-07-30,1,1,0,0,0,0,81–120,0,75.0,1,7,30
Juice,Beverages,80.74,2024-07-31,1,1,0,0,0,0,81–120,0,38.0,2,7,31
Shampoo,Personal Care,58.35,2024-08-01,1,1,0,0,0,0,51–80,0,29.0,3,8,1
Sugar,Grocery,98.3,2024-08-02,1,1,0,0,0,0,81–120,0,64.0,4,8,2
Bread,Bakery,23.1,2024-08-03,1,1,0,0,0,0,21–50,0,74.0,5,8,3
Sugar,Grocery,48.65,2024-08-04,1,0,0,0,0,0,21–50,0,67.0,6,8,4
Milk,Dairy,92.37,2024-08-05,1,0,0,0,0,0,81–120,0,50.0,0,8,5
Biscuits,Snacks,82.95,2024-08-06,1,0,0,0,0,0,81–120,0,31.0,1,8,6
Bread,Bakery,56.69,2024-08-07,1,0,0,0,0,0,51–80,0,53.0,2,8,7
Rice,Grocery,36.81,2024-08-08,1,0,0,0,0,0,21–50,0,81.0,3,8,8
Sugar,Grocery,10.09,2024-08-09,1,0,0,0,0,0,≤20,0,77.0,4,8,9
Bread,Bakery,63.99,2024-08-10,1,0,0,0,0,0,51–80,0,45.0,5,8,10
Rice,Grocery,97.44,2024-08-11,1,0,0,0,0,0,81–120,0,48.0,6,8,11
Toothpaste,Personal Care,35.91,2024-08-12,1,0,0,0,0,0,21–50,0,24.0,0,8,12
Salt,Grocery,25.85,2024-08-13,1,0,0,0,0,0,21–50,0,77.0,1,8,13
Rice,Grocery,39.96,2024-08-14,1,0,0,0,0,0,21–50,0,70.0,2,8,14
Juice,Beverages,93.65,2024-08-15,1,0,1,0,0,0,81–120,0,39.0,3,8,15
Soap,Personal Care,93.95,2024-08-16,1,0,0,0,0,0,81–120,0,18.0,4,8,16
Rice,Grocery,24.05,2024-08-17,1,0,0,0,0,0,21–50,0,76.0,5,8,17
Toothpaste,Personal Care,11.69,2024-08-18,1,0,0,0,0,0,≤20,0,37.0,6,8,18
Salt,Grocery,39.34,2024-08-19,1,0,0,0,0,0,21–50,0,74.0,0,8,19
Bread,Bakery,86.56,2024-08-20,1,0,0,0,0,0,81–120,0,40.0,1,8,20
Bread,Bakery,44.61,2024-08-21,1,0,0,0,0,0,21–50,0,52.0,2,8,21
Shampoo,Personal Care,95.55,2024-08-22,1,0,0,0,0,0,81–120,0,8.0,3,8,22
Sugar,Grocery,54.06,2024-08-23,1,0,0,0,0,0,51–80,0,76.0,4,8,23
Toothpaste,Personal Care,62.62,2024-08-24,1,0,0,0,0,0,51–80,0,21.0,5,8,24
Milk,Dairy,67.02,2024-08-25,1,0,0,0,0,0,51–80,0,50.0,6,8,25
Soap,Personal Care,52.75,2024-08-26,1,0,0,0,0,0,51–80,0,27.0,0,8,26
Toothpaste,Personal Care,90.76,2024-08-27,1,0,0,0,0,0,81–120,0,11.0,1,8,27
Biscuits,Snacks,15.18,2024-08-28,1,1,0,0,0,0,≤20,0,61.0,2,8,28
Sugar,Grocery,73.81,2024-08-29,1,1,0,0,0,0,51–80,0,77.0,3,8,29
Juice,Beverages,68.65,2024-08-30,1,1,0,0,0,0,51–80,0,36.0,4,8,30
Soap,Personal Care,49.64,2024-08-31,1,1,0,0,0,0,21–50,0,34.0,5,8,31
Biscuits,Snacks,49.86,2024-09-01,1,1,0,0,0,0,21–50,0,52.0,6,9,1
Toothpaste,Personal Care,65.31,2024-09-02,1,1,0,0,0,0,51–80,0,24.0,0,9,2
Shampoo,Personal Care,79.19,2024-09-03,1,1,0,0,0,0,51–80,0,18.0,1,9,3
Bread,Bakery,47.91,2024-09-04,1,0,0,0,0,0,21–50,0,48.0,2,9,4
Biscuits,Snacks,20.19,2024-09-05,1,0,0,0,0,0,21–50,0,55.0,3,9,5
Shampoo,Personal Care,74.03,2024-09-06,1,0,0,0,0,0,51–80,0,16.0,4,9,6
Rice,Grocery,81.73,2024-09-07,1,0,0,0,0,0,81–120,0,63.0,5,9,7
Soap,Personal Care,66.04,2024-09-08,1,0,0,0,0,0,51–80,0,27.0,6,9,8
Juice,Beverages,49.11,2024-09-09,1,0,0,0,0,0,21–50,0,34.0,0,9,9
Bread,Bakery,50.04,2024-09-10,1,0,0,0,0,0,51–80,0,55.0,1,9,10
Juice,Beverages,28.26,2024-09-11,1,0,0,0,0,0,21–50,0,38.0,2,9,11
Soap,Personal Care,21.99,2024-09-12,1,0,0,0,0,0,21–50,0,27.0,3,9,12
Salt,Grocery,57.55,2024-09-13,1,0,0,0,0,0,51–80,0,68.0,4,9,13
Soap,Personal Care,72.64,2024-09-14,1,0,0,0,0,0,51–80,0,19.0,5,9,14
Sugar,Grocery,84.91,2024-09-15,1,0,0,0,0,0,81–120,0,56.0,6,9,15
Biscuits,Snacks,42.55,2024-09-16,1,0,0,0,0,0,21–50,0,45.0,0,9,16
Milk,Dairy,24.84,2024-09-17,1,0,0,0,0,0,21–50,0,62.0,1,9,17
Juice,Beverages,43.3,2024-09-18,1,0,0,0,0,0,21–50,0,47.0,2,9,18
Soap,Personal Care,62.56,2024-09-19,1,0,0,0,0,0,51–80,1,0.0,3,9,19
Soap,Personal Care,16.29,2024-09-20,1,0,0,0,0,0,≤20,0,33.0,4,9,20
Rice,Grocery,59.11,2024-09-21,1,0,0,0,0,0,51–80,0,71.0,5,9,21
Shampoo,Personal Care,87.0,2024-09-22,1,0,0,0,0,0,81–120,0,23.0,6,9,22
Biscuits,Snacks,86.87,2024-09-23,1,0,0,0,0,0,81–120,0,34.0,0,9,23
Rice,Grocery,18.75,2024-09-24,1,0,0,0,0,0,≤20,0,74.0,1,9,24
Shampoo,Personal Care,47.31,2024-09-25,1,0,0,0,0,0,21–50,0,25.0,2,9,25
Juice,Beverages,15.19,2024-09-26,1,0,0,0,0,0,≤20,0,52.0,3,9,26
Rice,Grocery,98.47,2024-09-27,1,0,0,0,0,0,81–120,0,52.0,4,9,27
Soap,Personal Care,27.85,2024-09-28,1,1,0,0,0,0,21–50,0,39.0,5,9,28
Soap,Personal Care,19.03,2024-09-29,1,1,0,0,0,0,≤20,0,40.0,6,9,29
Bread,Bakery,16.17,2024-09-30,1,1,0,0,0,0,≤20,0,67.0,0,9,30
Toothpaste,Personal Care,68.55,2024-10-01,0,1,0,0,0,0,51–80,0,28.0,1,10,1
Soap,Personal Care,36.89,2024-10-02,0,1,1,0,0,0,21–50,0,38.0,2,10,2
Salt,Grocery,90.61,2024-10-03,0,1,0,0,0,0,81–120,0,59.0,3,10,3
Salt,Grocery,65.15,2024-10-04,0,0,0,0,0,0,51–80,0,63.0,4,10,4
Sugar,Grocery,74.76,2024-10-05,0,0,0,0,0,0,51–80,0,56.0,5,10,5
Toothpaste,Personal Care,90.72,2024-10-06,0,0,0,0,0,0,81–120,0,15.0,6,10,6
Shampoo,Personal Care,95.86,2024-10-07,0,0,0,0,0,0,81–120,0,18.0,0,10,7
Salt,Grocery,13.31,2024-10-08,0,0,0,0,0,0,≤20,0,75.0,1,10,8
Sugar,Grocery,17.73,2024-10-09,0,0,0,0,0,0,≤20,0,87.0,2,10,9
Soap,Personal Care,54.39,2024-10-10,0,0,0,0,0,0,51–80,0,15.0,3,10,10
Biscuits,Snacks,91.98,2024-10-11,0,0,0,0,0,0,81–120,0,10.0,4,10,11
Sugar,Grocery,42.26,2024-10-12,0,0,0,0,0,0,21–50,0,57.0,5,10,12
Soap,Personal Care,82.12,2024-10-13,0,0,0,0,0,0,81–120,0,15.0,6,10,13
Bread,Bakery,57.43,2024-10-14,0,0,0,0,0,0,51–80,0,53.0,0,10,14
Sugar,Grocery,59.41,2024-10-15,0,0,0,1,0,0,51–80,0,76.0,1,10,15
Biscuits,Snacks,99.6,2024-10-16,0,0,0,1,0,0,81–120,0,53.0,2,10,16
Bread,Bakery,31.92,2024-10-17,0,0,0,1,0,0,21–50,0,66.0,3,10,17
Toothpaste,Personal Care,83.32,2024-10-18,0,0,0,1,0,0,81–120,0,11.0,4,10,18
Salt,Grocery,72.16,2024-10-19,0,0,0,1,0,0,51–80,0,81.0,5,10,19
Salt,Grocery,79.47,2024-10-20,0,0,0,1,0,0,51–80,0,80.0,6,10,20
Salt,Grocery,69.36,2024-10-21,0,0,0,1,0,0,51–80,0,81.0,0,10,21
Soap,Personal Care,64.47,2024-10-22,0,0,0,1,0,0,51–80,0,24.0,1,10,22
Bread,Bakery,75.42,2024-10-23,0,0,0,1,0,0,51–80,0,64.0,2,10,23
Bread,Bakery,15.63,2024-10-24,0,0,0,1,0,0,≤20,0,79.0,3,10,24
Rice,Grocery,71.11,2024-10-25,0,0,0,1,0,0,51–80,0,74.0,4,10,25
Shampoo,Personal Care,81.44,2024-10-26,0,0,0,1,0,0,81–120,0,23.0,5,10,26
Juice,Beverages,46.9,2024-10-27,0,0,0,1,0,0,21–50,0,46.0,6,10,27
Bread,Bakery,74.88,2024-10-28,0,1,0,1,0,0,51–80,0,78.0,0,10,28
Sugar,Grocery,71.81,2024-10-29,0,1,0,1,0,0,51–80,0,101.0,1,10,29
Rice,Grocery,81.26,2024-10-30,0,1,0,1,0,0,81–120,0,97.0,2,10,30
Sugar,Grocery,68.8,2024-10-31,0,1,0,1,0,0,51–80,0,91.0,3,10,31
Sugar,Grocery,88.66,2024-11-01,0,1,1,1,0,0,81–120,0,97.0,4,11,1
Sugar,Grocery,43.93,2024-11-02,0,1,0,1,0,0,21–50,0,96.0,5,11,2
Juice,Beverages,61.07,2024-11-03,0,1,0,1,0,0,51–80,0,55.0,6,11,3
Shampoo,Personal Care,29.75,2024-11-04,0,0,0,1,0,0,21–50,0,19.0,0,11,4
Soap,Personal Care,99.54,2024-11-05,0,0,0,1,0,0,81–120,1,0.0,1,11,5
Shampoo,Personal Care,13.9,2024-11-06,0,0,0,1,0,0,≤20,0,45.0,2,11,6
Salt,Grocery,56.23,2024-11-07,0,0,0,1,0,0,51–80,0,91.0,3,11,7
Juice,Beverages,12.76,2024-11-08,0,0,0,1,0,0,≤20,0,62.0,4,11,8
Juice,Beverages,70.57,2024-11-09,0,0,0,1,0,0,51–80,0,49.0,5,11,9
Milk,Dairy,21.55,2024-11-10,0,0,0,1,0,0,21–50,0,77.0,6,11,10
Biscuits,Snacks,36.05,2024-11-11,0,0,0,1,0,0,21–50,0,57.0,0,11,11
Juice,Beverages,53.0,2024-11-12,0,0,0,1,0,0,51–80,0,54.0,1,11,12
Soap,Personal Care,74.12,2024-11-13,0,0,0,1,0,0,51–80,0,24.0,2,11,13
Bread,Bakery,80.67,2024-11-14,0,0,0,1,0,0,81–120,0,51.0,3,11,14
Shampoo,Personal Care,13.78,2024-11-15,0,0,0,1,0,0,≤20,0,39.0,4,11,15
Sugar,Grocery,17.64,2024-11-16,0,0,0,1,0,0,≤20,0,104.0,5,11,16
Bread,Bakery,56.6,2024-11-17,0,0,0,1,0,0,51–80,1,0.0,6,11,17
Biscuits,Snacks,20.49,2024-11-18,0,0,0,1,0,0,21–50,0,83.0,0,11,18
Bread,Bakery,15.5,2024-11-19,0,0,0,1,0,0,≤20,1,0.0,1,11,19
Milk,Dairy,81.8,2024-11-20,0,0,0,1,0,0,81–120,0,60.0,2,11,20
Salt,Grocery,67.19,2024-11-21,0,0,0,1,0,0,51–80,0,89.0,3,11,21
Toothpaste,Personal Care,96.51,2024-11-22,0,0,0,1,0,0,81–120,0,27.0,4,11,22
Shampoo,Personal Care,34.53,2024-11-23,0,0,0,1,0,0,21–50,0,34.0,5,11,23
Salt,Grocery,79.95,2024-11-24,0,0,0,1,0,0,51–80,0,72.0,6,11,24
Rice,Grocery,51.92,2024-11-25,0,0,0,1,0,0,51–80,0,88.0,0,11,25
Juice,Beverages,60.53,2024-11-26,0,0,0,0,0,0,51–80,0,28.0,1,11,26
Soap,Personal Care,83.55,2024-11-27,0,0,0,0,0,0,81–120,0,15.0,2,11,27
Salt,Grocery,32.3,2024-11-28,0,1,0,0,0,0,21–50,0,80.0,3,11,28
Rice,Grocery,34.08,2024-11-29,0,1,0,0,0,0,21–50,0,78.0,4,11,29
Shampoo,Personal Care,69.0,2024-11-30,0,1,0,0,0,0,51–80,0,16.0,5,11,30
Toothpaste,Personal Care,63.49,2024-12-01,0,1,0,0,0,0,51–80,0,23.0,6,12,1
Soap,Personal Care,33.78,2024-12-02,0,1,0,0,0,0,21–50,0,31.0,0,12,2
Milk,Dairy,43.15,2024-12-03,0,1,0,0,0,0,21–50,0,66.0,1,12,3
Biscuits,Snacks,51.22,2024-12-04,0,0,0,0,0,0,51–80,0,42.0,2,12,4
Bread,Bakery,67.7,2024-12-05,0,0,0,0,0,0,51–80,0,46.0,3,12,5
